year,week,prcp_sum,tavg_mean,tmax_mean,tmin_mean,prcp_days,week_start,week_sin,week_cos,month,temp_range,lag1_prcp,lag2_prcp,lag1_tavg,lag2_tavg,lag1_prcp_days,Rainy_Next_Week
2008,16,49.8,27.3,30.983333333333334,25.0,2,2008-04-14,0.9350162426854148,-0.35460488704253545,4,5.983333333333334,157.0,0.0,26.425,27.4,4.0,0
2008,17,2.5999999999999996,28.05,31.35,25.0,2,2008-04-21,0.8854560256532099,-0.4647231720437685,4,6.350000000000001,49.8,157.0,27.3,26.425,2.0,1
2008,18,65.3,28.560000000000002,30.919999999999998,25.0,4,2008-04-28,0.8229838658936565,-0.5680647467311557,4,5.919999999999998,2.5999999999999996,49.8,28.05,27.3,2.0,0
2008,19,1.5,28.733333333333334,31.400000000000002,25.0,1,2008-05-05,0.7485107481711013,-0.663122658240795,5,6.400000000000002,65.3,2.5999999999999996,28.560000000000002,28.05,4.0,0
2008,20,0.3,28.2,30.6,25.0,1,2008-05-14,0.6631226582407952,-0.7485107481711012,5,5.600000000000001,1.5,65.3,28.733333333333334,28.560000000000002,1.0,0
2008,21,0.0,29.5,32.2,25.0,0,2008-05-23,0.5680647467311558,-0.8229838658936564,5,7.200000000000003,0.3,1.5,28.2,28.733333333333334,1.0,1
2008,22,90.69999999999999,27.45,29.950000000000003,25.0,4,2008-05-27,0.46472317204376906,-0.8854560256532096,5,4.950000000000003,0.0,0.3,29.5,28.2,0.0,1
2008,23,109.0,26.839999999999996,29.26,25.0,5,2008-06-02,0.35460488704253584,-0.9350162426854147,6,4.260000000000002,90.69999999999999,0.0,27.45,29.5,4.0,0
2008,24,0.0,28.733333333333334,31.099999999999998,25.0,0,2008-06-10,0.23931566428755768,-0.970941817426052,6,6.099999999999998,109.0,90.69999999999999,26.839999999999996,27.45,5.0,0
2008,25,4.1,28.4,30.6,25.0,1,2008-06-18,0.12053668025532308,-0.992708874098054,6,5.600000000000001,0.0,109.0,28.733333333333334,26.839999999999996,0.0,0
2008,26,6.8,28.049999999999997,30.450000000000003,25.0,2,2008-06-25,-3.216245299353273e-16,-1.0,6,5.450000000000003,4.1,0.0,28.4,28.733333333333334,1.0,0
2008,27,8.700000000000001,27.950000000000003,30.05,25.0,2,2008-07-01,-0.12053668025532283,-0.992708874098054,7,5.050000000000001,6.8,4.1,28.049999999999997,28.4,2.0,0
2008,28,0.0,28.3,30.8,25.0,0,2008-07-08,-0.23931566428755743,-0.9709418174260521,7,5.800000000000001,8.700000000000001,6.8,27.950000000000003,28.049999999999997,2.0,1
2008,29,33.0,27.0,29.225,25.0,4,2008-07-15,-0.3546048870425356,-0.9350162426854148,7,4.225000000000001,0.0,8.700000000000001,28.3,27.950000000000003,0.0,0
2008,30,12.7,27.2,29.314285714285713,25.0,2,2008-07-21,-0.46472317204376806,-0.8854560256532101,7,4.314285714285713,33.0,0.0,27.0,28.3,4.0,0
2008,31,0.3,26.1,29.8,25.0,1,2008-07-28,-0.5680647467311556,-0.8229838658936566,7,4.800000000000001,12.7,33.0,27.2,27.0,2.0,0
2008,32,0.0,28.0,29.9,25.0,0,2008-08-09,-0.663122658240795,-0.7485107481711013,8,4.899999999999999,0.3,12.7,26.1,27.2,1.0,1
2008,33,27.700000000000003,27.525000000000002,29.975,25.0,3,2008-08-11,-0.7485107481711011,-0.6631226582407952,8,4.975000000000001,0.0,0.3,28.0,26.1,0.0,0
2008,34,0.5,27.6,31.625,25.0,1,2008-08-18,-0.8229838658936564,-0.5680647467311559,8,6.625,27.700000000000003,0.0,27.525000000000002,28.0,3.0,1
2008,35,15.8,26.933333333333334,30.0,25.0,3,2008-08-26,-0.8854560256532096,-0.4647231720437691,8,5.0,0.5,27.700000000000003,27.6,27.525000000000002,1.0,0
2008,36,0.0,27.5,30.0,25.0,0,2008-09-02,-0.9350162426854147,-0.3546048870425359,9,5.0,15.8,0.5,26.933333333333334,27.6,3.0,1
2008,37,33.8,28.05,30.65,25.0,2,2008-09-09,-0.970941817426052,-0.23931566428755774,9,5.649999999999999,0.0,15.8,27.5,26.933333333333334,0.0,0
2008,38,0.0,28.25,30.8,25.0,0,2008-09-18,-0.992708874098054,-0.12053668025532357,9,5.800000000000001,33.8,0.0,28.05,27.5,2.0,0
2008,39,0.0,28.3,30.8,25.0,0,2008-09-27,-1.0,-1.8369701987210297e-16,9,5.800000000000001,0.0,33.8,28.25,28.05,0.0,1
2008,43,48.2,26.700000000000003,29.0,25.0,2,2008-10-22,-0.8854560256532101,0.464723172043768,10,4.0,0.0,0.0,28.3,28.25,0.0,0
2008,45,0.0,27.5,32.5,25.0,0,2008-11-05,-0.7485107481711011,0.6631226582407952,11,7.5,48.2,0.0,26.700000000000003,28.3,2.0,0
2008,46,0.0,27.5,30.6,25.0,0,2008-11-11,-0.6631226582407955,0.7485107481711007,11,5.600000000000001,0.0,48.2,27.5,26.700000000000003,0.0,1
2008,47,31.0,26.799999999999997,31.4,25.0,2,2008-11-18,-0.5680647467311559,0.8229838658936564,11,6.399999999999999,0.0,0.0,27.5,27.5,0.0,1
2008,48,21.799999999999997,27.3,30.2,25.0,3,2008-11-25,-0.4647231720437684,0.88545602565321,11,5.199999999999999,31.0,0.0,26.799999999999997,27.5,2.0,0
2008,49,0.0,26.7,30.3,25.0,0,2008-12-04,-0.35460488704253595,0.9350162426854147,12,5.300000000000001,21.799999999999997,31.0,27.3,26.799999999999997,3.0,0
2008,50,4.1,26.95,30.799999999999997,25.0,1,2008-12-10,-0.2393156642875578,0.970941817426052,12,5.799999999999997,0.0,21.799999999999997,26.7,27.3,0.0,0
2008,51,0.0,26.7,32.4,25.0,0,2008-12-21,-0.12053668025532363,0.992708874098054,12,7.399999999999999,4.1,0.0,26.95,26.7,1.0,0
2008,52,0.0,27.1,31.8,25.0,0,2008-12-23,6.432490598706546e-16,1.0,12,6.800000000000001,0.0,4.1,26.7,26.95,0.0,0
2009,2,0.0,26.5,30.1,25.0,0,2009-01-05,0.23931566428755774,0.970941817426052,1,5.100000000000001,0.0,0.0,27.1,26.7,0.0,0
2009,3,0.0,27.225,32.25,25.0,0,2009-01-12,0.3546048870425356,0.9350162426854148,1,7.25,0.0,0.0,26.5,27.1,0.0,0
2009,4,0.0,26.866666666666664,31.03333333333333,25.0,0,2009-01-21,0.4647231720437685,0.8854560256532099,1,6.033333333333331,0.0,0.0,27.225,26.5,0.0,1
2009,5,68.9,26.7,29.733333333333334,25.0,2,2009-01-27,0.5680647467311558,0.8229838658936564,1,4.733333333333334,0.0,0.0,26.866666666666664,27.225,0.0,0
2009,6,0.0,26.65,31.1,25.0,0,2009-02-03,0.6631226582407952,0.7485107481711011,2,6.100000000000001,68.9,0.0,26.7,26.866666666666664,2.0,0
2009,7,0.0,26.02,30.439999999999998,25.0,0,2009-02-10,0.7485107481711011,0.6631226582407953,2,5.439999999999998,0.0,68.9,26.65,26.7,0.0,0
2009,8,0.0,27.98,32.58,25.0,0,2009-02-18,0.8229838658936564,0.5680647467311559,2,7.579999999999998,0.0,0.0,26.02,26.65,0.0,0
2009,9,4.8,27.766666666666666,31.21666666666667,25.0,2,2009-02-23,0.8854560256532099,0.4647231720437686,2,6.216666666666669,0.0,0.0,27.98,26.02,0.0,1
2009,10,33.3,27.916666666666668,31.166666666666668,25.0,1,2009-03-03,0.9350162426854148,0.35460488704253557,3,6.166666666666668,4.8,0.0,27.766666666666666,27.98,2.0,1
2009,11,29.299999999999997,27.05,31.316666666666666,25.0,5,2009-03-09,0.970941817426052,0.23931566428755804,3,6.316666666666666,33.3,4.8,27.916666666666668,27.766666666666666,1.0,1
2009,12,58.599999999999994,27.857142857142858,31.414285714285715,25.0,3,2009-03-16,0.992708874098054,0.120536680255323,3,6.414285714285715,29.299999999999997,33.3,27.05,27.916666666666668,5.0,1
2009,13,73.4,27.714285714285715,31.8,25.0,4,2009-03-23,1.0,-1.6081226496766366e-16,3,6.800000000000001,58.599999999999994,29.299999999999997,27.857142857142858,27.05,3.0,1
2009,14,57.0,27.014285714285712,31.814285714285713,25.0,6,2009-03-30,0.992708874098054,-0.12053668025532288,3,6.814285714285713,73.4,58.599999999999994,27.714285714285715,27.857142857142858,4.0,1
2009,15,63.4,27.2,31.316666666666666,25.0,5,2009-04-06,0.9709418174260521,-0.2393156642875575,4,6.316666666666666,57.0,73.4,27.014285714285712,27.714285714285715,6.0,1
2009,16,33.0,29.433333333333334,31.816666666666666,25.0,1,2009-04-14,0.9350162426854148,-0.35460488704253545,4,6.816666666666666,63.4,57.0,27.2,27.014285714285712,5.0,1
2009,17,144.5,29.02857142857143,31.928571428571427,25.0,2,2009-04-20,0.8854560256532099,-0.4647231720437685,4,6.928571428571427,33.0,63.4,29.433333333333334,27.2,1.0,1
2009,18,37.099999999999994,28.82857142857143,31.514285714285712,25.0,5,2009-04-27,0.8229838658936565,-0.5680647467311557,4,6.5142857142857125,144.5,33.0,29.02857142857143,29.433333333333334,2.0,1
2009,19,39.7,29.185714285714287,31.942857142857147,25.0,3,2009-05-04,0.7485107481711013,-0.663122658240795,5,6.942857142857147,37.099999999999994,144.5,28.82857142857143,29.02857142857143,5.0,0
2009,20,1.5,29.614285714285717,32.0,25.0,1,2009-05-11,0.6631226582407952,-0.7485107481711012,5,7.0,39.7,37.099999999999994,29.185714285714287,28.82857142857143,3.0,1
2009,21,22.9,28.514285714285712,31.099999999999998,25.0,5,2009-05-18,0.5680647467311558,-0.8229838658936564,5,6.099999999999998,1.5,39.7,29.614285714285717,29.185714285714287,1.0,1
2009,22,18.3,28.585714285714285,30.642857142857142,25.0,4,2009-05-25,0.46472317204376906,-0.8854560256532096,5,5.642857142857142,22.9,1.5,28.514285714285712,29.614285714285717,5.0,1
2009,23,35.5,28.37142857142857,30.385714285714283,25.0,5,2009-06-01,0.35460488704253584,-0.9350162426854147,6,5.385714285714283,18.3,22.9,28.585714285714285,28.514285714285712,4.0,1
2009,24,31.7,27.983333333333334,30.21666666666667,25.0,5,2009-06-08,0.23931566428755768,-0.970941817426052,6,5.216666666666669,35.5,18.3,28.37142857142857,28.585714285714285,5.0,1
2009,25,26.9,28.03333333333333,30.066666666666666,25.0,1,2009-06-15,0.12053668025532308,-0.992708874098054,6,5.066666666666666,31.7,35.5,27.983333333333334,28.37142857142857,5.0,0
2009,26,14.399999999999999,28.016666666666666,30.366666666666664,25.0,4,2009-06-22,-3.216245299353273e-16,-1.0,6,5.366666666666664,26.9,31.7,28.03333333333333,27.983333333333334,1.0,1
2009,27,28.7,27.685714285714287,29.857142857142858,25.0,4,2009-06-29,-0.12053668025532283,-0.992708874098054,6,4.857142857142858,14.399999999999999,26.9,28.016666666666666,28.03333333333333,4.0,1
2009,28,26.700000000000003,27.400000000000002,29.86666666666667,25.0,3,2009-07-06,-0.23931566428755743,-0.9709418174260521,7,4.866666666666671,28.7,14.399999999999999,27.685714285714287,28.016666666666666,4.0,1
2009,29,44.7,27.400000000000002,29.842857142857145,25.0,3,2009-07-13,-0.3546048870425356,-0.9350162426854148,7,4.842857142857145,26.700000000000003,28.7,27.400000000000002,27.685714285714287,3.0,0
2009,30,0.3,28.17142857142857,30.285714285714285,25.0,1,2009-07-20,-0.46472317204376806,-0.8854560256532101,7,5.285714285714285,44.7,26.700000000000003,27.400000000000002,27.400000000000002,3.0,0
2009,31,14.3,27.900000000000002,30.28333333333333,25.0,4,2009-07-27,-0.5680647467311556,-0.8229838658936566,7,5.283333333333331,0.3,44.7,28.17142857142857,27.400000000000002,1.0,0
2009,32,0.5,28.47142857142857,30.657142857142855,25.0,1,2009-08-03,-0.663122658240795,-0.7485107481711013,8,5.657142857142855,14.3,0.3,27.900000000000002,28.17142857142857,4.0,0
2009,33,4.3999999999999995,28.214285714285715,30.514285714285712,25.0,2,2009-08-10,-0.7485107481711011,-0.6631226582407952,8,5.5142857142857125,0.5,14.3,28.47142857142857,27.900000000000002,1.0,1
2009,34,50.699999999999996,26.928571428571427,29.771428571428572,24.657142857142862,5,2009-08-17,-0.8229838658936564,-0.5680647467311559,8,5.11428571428571,4.3999999999999995,0.5,28.214285714285715,28.47142857142857,2.0,1
2009,35,39.6,28.12857142857143,30.32857142857143,24.942857142857143,5,2009-08-24,-0.8854560256532096,-0.4647231720437691,8,5.385714285714286,50.699999999999996,4.3999999999999995,26.928571428571427,28.214285714285715,5.0,1
2009,36,28.2,27.957142857142856,30.085714285714285,25.414285714285715,7,2009-08-31,-0.9350162426854147,-0.3546048870425359,8,4.671428571428571,39.6,50.699999999999996,28.12857142857143,26.928571428571427,5.0,0
2009,37,12.2,28.02857142857143,30.24285714285714,26.02857142857143,3,2009-09-07,-0.970941817426052,-0.23931566428755774,9,4.214285714285712,28.2,39.6,27.957142857142856,28.12857142857143,7.0,1
2009,38,28.5,27.814285714285713,30.185714285714287,25.75714285714286,5,2009-09-14,-0.992708874098054,-0.12053668025532357,9,4.428571428571427,12.2,28.2,28.02857142857143,27.957142857142856,3.0,1
2009,39,76.2,27.400000000000002,30.0,25.385714285714283,3,2009-09-21,-1.0,-1.8369701987210297e-16,9,4.614285714285717,28.5,12.2,27.814285714285713,28.02857142857143,5.0,1
2009,40,22.1,28.23333333333333,30.46666666666667,26.46666666666667,1,2009-09-28,-0.992708874098054,0.1205366802553232,9,4.0,76.2,28.5,27.400000000000002,27.814285714285713,3.0,0
2009,41,0.0,27.7,30.05,25.625,0,2009-10-08,-0.9709418174260521,0.23931566428755738,10,4.425000000000001,22.1,76.2,28.23333333333333,27.400000000000002,1.0,0
2009,42,1.6,27.8,30.75714285714286,24.74285714285714,2,2009-10-12,-0.9350162426854148,0.35460488704253557,10,6.01428571428572,0.0,22.1,27.7,28.23333333333333,0.0,1
2009,43,68.6,27.714285714285715,30.82857142857143,24.385714285714283,2,2009-10-19,-0.8854560256532101,0.464723172043768,10,6.442857142857147,1.6,0.0,27.8,27.7,2.0,1
2009,44,75.2,27.32857142857143,31.414285714285715,23.842857142857145,3,2009-10-26,-0.822983865893657,0.5680647467311548,10,7.571428571428569,68.6,1.6,27.714285714285715,27.8,2.0,1
2009,45,21.4,26.78,30.32,23.86,4,2009-11-02,-0.7485107481711011,0.6631226582407952,11,6.460000000000001,75.2,68.6,27.32857142857143,27.714285714285715,3.0,1
2009,46,36.3,27.65,30.45,23.7,1,2009-11-09,-0.6631226582407955,0.7485107481711007,11,6.75,21.4,75.2,26.78,27.32857142857143,4.0,1
2009,47,246.6,25.849999999999998,29.233333333333334,23.55,5,2009-11-17,-0.5680647467311559,0.8229838658936564,11,5.683333333333334,36.3,21.4,27.65,26.78,1.0,1
2009,48,40.1,26.900000000000002,31.24285714285714,23.400000000000002,3,2009-11-23,-0.4647231720437684,0.88545602565321,11,7.842857142857138,246.6,36.3,25.849999999999998,27.65,5.0,1
2009,49,30.2,26.96,30.639999999999997,24.02,4,2009-11-30,-0.35460488704253595,0.9350162426854147,11,6.619999999999997,40.1,246.6,26.900000000000002,25.849999999999998,3.0,0
2009,50,0.0,26.2,30.8,24.3,0,2009-12-13,-0.2393156642875578,0.970941817426052,12,6.5,30.2,40.1,26.96,26.900000000000002,4.0,0
2009,51,5.8,27.439999999999998,31.4,24.28,1,2009-12-14,-0.12053668025532363,0.992708874098054,12,7.119999999999997,0.0,30.2,26.2,26.96,0.0,1
2009,52,50.0,26.866666666666664,30.96666666666667,23.883333333333336,2,2009-12-21,6.432490598706546e-16,1.0,12,7.083333333333332,5.8,0.0,27.439999999999998,26.2,1.0,0
2009,53,1.8,26.849999999999998,31.433333333333334,23.5,1,2009-12-29,0.12053668025532314,0.992708874098054,12,7.933333333333334,50.0,5.8,26.866666666666664,27.439999999999998,2.0,0
2010,1,0.3,26.714285714285715,30.957142857142856,22.928571428571427,1,2010-01-04,0.12053668025532305,0.992708874098054,1,8.028571428571428,1.8,50.0,26.849999999999998,26.866666666666664,1.0,1
2010,2,19.6,27.185714285714287,31.642857142857142,24.25714285714286,3,2010-01-11,0.23931566428755774,0.970941817426052,1,7.385714285714283,0.3,1.8,26.714285714285715,26.849999999999998,1.0,0
2010,3,0.0,26.985714285714288,32.72857142857143,23.17142857142857,0,2010-01-18,0.3546048870425356,0.9350162426854148,1,9.557142857142857,19.6,0.3,27.185714285714287,26.714285714285715,3.0,0
2010,4,0.5,27.21666666666667,31.899999999999995,24.083333333333332,1,2010-01-25,0.4647231720437685,0.8854560256532099,1,7.816666666666663,0.0,19.6,26.985714285714288,27.185714285714287,0.0,0
2010,5,1.1,28.016666666666666,33.18333333333333,24.483333333333334,2,2010-02-01,0.5680647467311558,0.8229838658936564,2,8.699999999999996,0.5,0.0,27.21666666666667,26.985714285714288,1.0,0
2010,6,1.5,27.557142857142857,32.48571428571429,24.514285714285712,1,2010-02-08,0.6631226582407952,0.7485107481711011,2,7.971428571428575,1.1,0.5,28.016666666666666,27.21666666666667,2.0,0
2010,7,2.8,28.3,32.871428571428574,25.342857142857145,1,2010-02-15,0.7485107481711011,0.6631226582407953,2,7.5285714285714285,1.5,1.1,27.557142857142857,28.016666666666666,1.0,0
2010,8,0.0,28.385714285714283,31.771428571428572,24.957142857142856,0,2010-02-22,0.8229838658936564,0.5680647467311559,2,6.814285714285717,2.8,1.5,28.3,27.557142857142857,1.0,0
2010,9,0.0,28.785714285714285,31.942857142857143,25.099999999999998,0,2010-03-01,0.8854560256532099,0.4647231720437686,3,6.842857142857145,0.0,2.8,28.385714285714283,28.3,0.0,0
2010,10,3.8,29.3,33.0,25.916666666666668,2,2010-03-08,0.9350162426854148,0.35460488704253557,3,7.083333333333332,0.0,0.0,28.785714285714285,28.385714285714283,0.0,0
2010,11,0.5,28.8,32.733333333333334,25.416666666666668,1,2010-03-15,0.970941817426052,0.23931566428755804,3,7.316666666666666,3.8,0.0,29.3,28.785714285714285,2.0,1
2010,12,23.1,28.585714285714285,32.34285714285714,25.514285714285712,3,2010-03-22,0.992708874098054,0.120536680255323,3,6.828571428571429,0.5,3.8,28.8,29.3,1.0,1
2010,13,31.0,28.685714285714287,32.471428571428575,25.442857142857147,3,2010-03-29,1.0,-1.6081226496766366e-16,3,7.0285714285714285,23.1,0.5,28.585714285714285,28.8,3.0,1
2010,14,69.7,28.271428571428572,32.15714285714286,25.24285714285714,5,2010-04-05,0.992708874098054,-0.12053668025532288,4,6.914285714285718,31.0,23.1,28.685714285714287,28.585714285714285,3.0,1
2010,15,66.5,28.7,31.914285714285715,25.95714285714286,5,2010-04-12,0.9709418174260521,-0.2393156642875575,4,5.9571428571428555,69.7,31.0,28.271428571428572,28.685714285714287,5.0,1
2010,16,154.9,28.37142857142857,31.82857142857143,25.099999999999998,5,2010-04-19,0.9350162426854148,-0.35460488704253545,4,6.728571428571431,66.5,69.7,28.7,28.271428571428572,5.0,1
2010,17,181.39999999999998,28.414285714285715,32.25714285714286,24.442857142857143,4,2010-04-26,0.8854560256532099,-0.4647231720437685,4,7.814285714285717,154.9,66.5,28.37142857142857,28.7,5.0,1
2010,18,49.1,29.24285714285714,32.24285714285714,26.97142857142857,3,2010-05-03,0.8229838658936565,-0.5680647467311557,5,5.271428571428569,181.39999999999998,154.9,28.414285714285715,28.37142857142857,4.0,1
2010,19,247.9,28.800000000000004,31.97142857142857,26.114285714285717,5,2010-05-10,0.7485107481711013,-0.663122658240795,5,5.857142857142854,49.1,181.39999999999998,29.24285714285714,28.414285714285715,3.0,1
2010,20,384.7,27.085714285714285,29.942857142857143,24.3,7,2010-05-17,0.6631226582407952,-0.7485107481711012,5,5.642857142857142,247.9,49.1,28.800000000000004,29.24285714285714,5.0,1
2010,21,43.7,28.842857142857145,31.17142857142857,27.114285714285717,6,2010-05-24,0.5680647467311558,-0.8229838658936564,5,4.057142857142853,384.7,247.9,27.085714285714285,28.800000000000004,7.0,0
2010,22,9.4,29.214285714285715,31.228571428571428,27.757142857142856,3,2010-05-31,0.46472317204376906,-0.8854560256532096,5,3.4714285714285715,43.7,384.7,28.842857142857145,27.085714285714285,6.0,1
2010,23,66.8,27.642857142857142,30.32857142857143,25.357142857142858,5,2010-06-07,0.35460488704253584,-0.9350162426854147,6,4.9714285714285715,9.4,43.7,29.214285714285715,28.842857142857145,3.0,1
2010,24,84.4,28.071428571428573,30.942857142857143,25.814285714285713,4,2010-06-14,0.23931566428755768,-0.970941817426052,6,5.12857142857143,66.8,9.4,27.642857142857142,29.214285714285715,5.0,0
2010,25,6.8999999999999995,28.585714285714285,30.728571428571428,25.97142857142857,2,2010-06-21,0.12053668025532308,-0.992708874098054,6,4.757142857142856,84.4,66.8,28.071428571428573,27.642857142857142,4.0,1
2010,26,73.0,27.685714285714287,29.957142857142856,25.928571428571427,7,2010-06-28,-3.216245299353273e-16,-1.0,6,4.0285714285714285,6.8999999999999995,84.4,28.585714285714285,28.071428571428573,2.0,0
2010,27,11.5,27.614285714285717,30.414285714285715,25.75714285714286,4,2010-07-05,-0.12053668025532283,-0.992708874098054,7,4.657142857142855,73.0,6.8999999999999995,27.685714285714287,28.585714285714285,7.0,1
2010,28,37.0,27.45,29.833333333333332,25.46666666666667,6,2010-07-13,-0.23931566428755743,-0.9709418174260521,7,4.366666666666664,11.5,73.0,27.614285714285717,27.685714285714287,4.0,0
2010,29,14.2,27.75714285714286,29.75714285714286,25.7,1,2010-07-19,-0.3546048870425356,-0.9350162426854148,7,4.0571428571428605,37.0,11.5,27.45,27.614285714285717,6.0,0
2010,30,0.3,27.785714285714285,29.885714285714283,26.014285714285712,1,2010-07-26,-0.46472317204376806,-0.8854560256532101,7,3.87142857142857,14.2,37.0,27.75714285714286,27.45,1.0,0
2010,31,0.0,28.214285714285715,30.400000000000002,27.057142857142857,0,2010-08-02,-0.5680647467311556,-0.8229838658936566,8,3.342857142857145,0.3,14.2,27.785714285714285,27.75714285714286,1.0,0
2010,32,0.0,27.914285714285715,29.97142857142857,26.885714285714283,0,2010-08-09,-0.663122658240795,-0.7485107481711013,8,3.085714285714289,0.0,0.3,28.214285714285715,27.785714285714285,0.0,0
2010,33,10.2,27.085714285714285,29.285714285714285,25.957142857142856,1,2010-08-16,-0.7485107481711011,-0.6631226582407952,8,3.328571428571429,0.0,0.0,27.914285714285715,28.214285714285715,0.0,0
2010,34,0.0,27.0,30.37142857142857,26.057142857142857,0,2010-08-23,-0.8229838658936564,-0.5680647467311559,8,4.314285714285713,10.2,0.0,27.085714285714285,27.914285714285715,1.0,0
2010,35,4.8999999999999995,27.442857142857143,29.714285714285715,25.900000000000002,2,2010-08-30,-0.8854560256532096,-0.4647231720437691,8,3.814285714285713,0.0,10.2,27.0,27.085714285714285,0.0,0
2010,36,1.0,28.071428571428573,30.5,26.014285714285712,1,2010-09-06,-0.9350162426854147,-0.3546048870425359,9,4.4857142857142875,4.8999999999999995,0.0,27.442857142857143,27.0,2.0,0
2010,37,8.6,28.17142857142857,30.485714285714288,26.585714285714285,3,2010-09-13,-0.970941817426052,-0.23931566428755774,9,3.900000000000002,1.0,4.8999999999999995,28.071428571428573,27.442857142857143,1.0,1
2010,38,240.9,26.7,29.5,24.771428571428572,7,2010-09-20,-0.992708874098054,-0.12053668025532357,9,4.728571428571428,8.6,1.0,28.17142857142857,28.071428571428573,3.0,1
2010,39,94.5,25.814285714285713,29.25714285714286,24.014285714285712,6,2010-09-27,-1.0,-1.8369701987210297e-16,9,5.242857142857147,240.9,8.6,26.7,28.17142857142857,7.0,1
2010,40,45.0,27.885714285714283,30.185714285714287,25.571428571428573,5,2010-10-04,-0.992708874098054,0.1205366802553232,10,4.614285714285714,94.5,240.9,25.814285714285713,26.7,6.0,0
2010,41,5.3,28.02857142857143,30.24285714285714,26.542857142857144,1,2010-10-11,-0.9709418174260521,0.23931566428755738,10,3.6999999999999957,45.0,94.5,27.885714285714283,25.814285714285713,5.0,0
2010,42,1.8,28.02857142857143,30.157142857142855,26.5,1,2010-10-18,-0.9350162426854148,0.35460488704253557,10,3.657142857142855,5.3,45.0,28.02857142857143,27.885714285714283,1.0,1
2010,43,29.3,26.97142857142857,30.057142857142857,24.742857142857144,3,2010-10-25,-0.8854560256532101,0.464723172043768,10,5.314285714285713,1.8,5.3,28.02857142857143,28.02857142857143,1.0,1
2010,44,24.299999999999997,27.514285714285712,29.814285714285713,25.142857142857142,4,2010-11-01,-0.822983865893657,0.5680647467311548,11,4.671428571428571,29.3,1.8,26.97142857142857,28.02857142857143,3.0,1
2010,45,458.5,27.142857142857142,29.900000000000002,24.32857142857143,5,2010-11-08,-0.7485107481711011,0.6631226582407952,11,5.571428571428573,24.299999999999997,29.3,27.514285714285712,26.97142857142857,4.0,1
2010,46,90.8,26.285714285714285,30.014285714285712,23.685714285714287,4,2010-11-15,-0.6631226582407955,0.7485107481711007,11,6.328571428571426,458.5,24.299999999999997,27.142857142857142,27.514285714285712,5.0,1
2010,47,330.4,25.614285714285717,29.714285714285715,22.900000000000002,7,2010-11-22,-0.5680647467311559,0.8229838658936564,11,6.814285714285713,90.8,458.5,26.285714285714285,27.142857142857142,4.0,1
2010,48,206.2,25.514285714285712,28.728571428571428,23.342857142857145,7,2010-11-29,-0.4647231720437684,0.88545602565321,11,5.385714285714283,330.4,90.8,25.614285714285717,26.285714285714285,7.0,1
2010,49,143.0,25.714285714285715,28.75714285714286,23.485714285714288,5,2010-12-06,-0.35460488704253595,0.9350162426854147,12,5.271428571428572,206.2,330.4,25.514285714285712,25.614285714285717,7.0,0
2010,50,0.8,26.985714285714288,30.571428571428573,23.7,1,2010-12-13,-0.2393156642875578,0.970941817426052,12,6.871428571428574,143.0,206.2,25.714285714285715,25.514285714285712,5.0,0
2010,51,14.5,25.62857142857143,29.24285714285714,23.62857142857143,5,2010-12-20,-0.12053668025532363,0.992708874098054,12,5.61428571428571,0.8,143.0,26.985714285714288,25.714285714285715,1.0,0
2010,52,1.5,26.228571428571428,30.042857142857144,23.585714285714285,1,2010-12-27,6.432490598706546e-16,1.0,12,6.457142857142859,14.5,0.8,25.62857142857143,26.985714285714288,5.0,0
2011,1,8.4,25.87142857142857,30.599999999999998,24.171428571428574,2,2011-01-03,0.12053668025532305,0.992708874098054,1,6.4285714285714235,1.5,14.5,26.228571428571428,25.62857142857143,1.0,1
2011,2,16.5,24.7,27.985714285714288,22.142857142857142,3,2011-01-10,0.23931566428755774,0.970941817426052,1,5.842857142857145,8.4,1.5,25.87142857142857,26.228571428571428,2.0,0
2011,3,0.0,26.542857142857144,30.74285714285714,22.728571428571428,0,2011-01-17,0.3546048870425356,0.9350162426854148,1,8.014285714285712,16.5,8.4,24.7,25.87142857142857,3.0,0
2011,4,5.1,26.885714285714283,31.571428571428573,23.557142857142857,1,2011-01-24,0.4647231720437685,0.8854560256532099,1,8.014285714285716,0.0,16.5,26.542857142857144,24.7,0.0,1
2011,5,48.4,25.17142857142857,28.099999999999998,23.5,6,2011-01-31,0.5680647467311558,0.8229838658936564,1,4.599999999999998,5.1,0.0,26.885714285714283,26.542857142857144,1.0,0
2011,6,3.5999999999999996,26.642857142857142,30.67142857142857,23.957142857142856,2,2011-02-07,0.6631226582407952,0.7485107481711011,2,6.714285714285715,48.4,5.1,25.17142857142857,26.885714285714283,6.0,0
2011,7,0.0,27.457142857142856,30.542857142857144,24.685714285714287,0,2011-02-14,0.7485107481711011,0.6631226582407953,2,5.857142857142858,3.5999999999999996,48.4,26.642857142857142,25.17142857142857,2.0,1
2011,8,24.000000000000004,27.12857142857143,30.542857142857144,24.214285714285715,4,2011-02-21,0.8229838658936564,0.5680647467311559,2,6.328571428571429,0.0,3.5999999999999996,27.457142857142856,26.642857142857142,0.0,0
2011,9,7.2,27.2,31.733333333333334,24.03333333333333,2,2011-02-28,0.8854560256532099,0.4647231720437686,2,7.700000000000003,24.000000000000004,0.0,27.12857142857143,27.457142857142856,4.0,0
